company_id,business_age,employees,sector,location,monthly_revenue,monthly_expenses,profit_margin,avg_account_balance,transaction_frequency,loan_repayment_history,existing_loans,collateral_value,credit_default
SME_0199,19,38,Services,Nairobi,428983.2203551908,347815.36182567745,0.18920986807434506,206034.69111212742,35,1,1,519410.25643084943,0
SME_0200,12,2,Retail,Kisumu,508720.48927449074,402006.80749250273,0.2097687905871006,335604.0832344602,33,1,1,933941.6118976127,0
SME_0201,8,14,Manufacturing,Meru,86429.05471280153,59135.18832491948,0.3157950353452077,206595.18023476025,39,0,1,562734.5501605208,0
SME_0202,7,21,Transport,Nairobi,401529.79757208785,246264.78249558446,0.3866836683487436,92567.64813843134,40,0,0,904283.8193000145,0
SME_0203,7,41,Construction,Eldoret,340794.82863930217,273530.81135074096,0.19737393773587322,194874.3759897202,57,1,2,822917.3549920651,0
SME_0204,12,8,Transport,Eldoret,668298.5408941713,460469.9194143526,0.310981707668773,106764.58638239844,52,1,1,919440.8056282504,0
SME_0205,4,18,Transport,Kisumu,321761.5549169425,250618.934691849,0.22110354434188947,273579.8091462392,43,1,1,1034175.8884302309,0
SME_0206,9,10,Retail,Kisumu,480282.37354314764,379821.1398171847,0.20917118607713736,201507.9698355878,56,1,1,1017505.3012856432,0
SME_0207,8,2,Agriculture,Nairobi,351043.15865469456,255071.56711352777,0.2733897219617083,189716.99908488555,46,0,0,435445.2863507082,0
SME_0208,6,28,Transport,Thika,440804.6313188532,274746.64724804787,0.37671560658056774,286688.48638641485,46,1,1,721306.0137032125,0
SME_0209,12,15,Agriculture,Machakos,68779.79372503667,43308.02834287331,0.37033791470780947,178205.7839004567,43,1,0,977526.7466034944,0
SME_0210,7,4,Transport,Meru,545530.6565262608,389330.5457419484,0.2863269165823556,30726.400362320623,51,0,0,1366636.9907119162,0
SME_0211,12,38,Agriculture,Machakos,522234.4320579072,421172.810621579,0.1935177292659289,196322.39936662838,63,0,1,656000.585643729,0
SME_0212,11,27,Retail,Kisumu,139243.71564436436,121145.50742428498,0.12997504509505578,171601.01727093695,36,1,2,1037725.3517606261,0
SME_0213,9,49,Transport,Eldoret,497160.3951177322,388810.8507485549,0.21793679752692102,198535.72127828083,46,0,2,1119173.382772436,0
SME_0214,19,3,Retail,Mombasa,342443.2496183522,211388.25738527387,0.38270572534029257,150332.1921399107,42,1,2,627515.1340611917,0
SME_0215,3,13,Construction,Mombasa,533253.1291801467,398163.7671039022,0.25333065046226455,223348.9409600012,46,0,0,1269839.4913444738,0
SME_0216,8,28,Transport,Nairobi,604752.0434891359,386866.96611035697,0.36028828628950826,221713.7195040754,47,1,2,891471.0793489559,0
SME_0217,17,20,Agriculture,Thika,556024.2777938899,339362.95574143,0.38966162217249994,127250.81842875098,50,1,1,1008662.716944703,0
SME_0218,11,33,Hospitality,Meru,916469.748819117,802479.6201297194,0.12437958681808683,107414.40104124125,42,1,2,1358186.8779964834,0
SME_0219,15,4,Construction,Eldoret,432620.4348833018,321413.19554143073,0.2570549848665122,118141.77870853616,41,0,2,761672.1839593959,0
SME_0220,14,31,Construction,Meru,947948.6079855729,752046.5754168319,0.20665891686368984,236805.64850779503,52,1,1,839315.9984723765,0
SME_0221,7,3,Agriculture,Nakuru,671323.4209251355,570788.293876495,0.14975662089979722,148681.47238216383,50,1,2,1129576.7634021821,0
SME_0222,1,36,Manufacturing,Mombasa,455491.63281712035,372111.5417984631,0.18305515406061107,130198.77475265028,40,0,2,762274.0237000117,1
SME_0223,13,45,Retail,Eldoret,438407.69407219195,388663.5731239267,0.11346543781248956,48510.82664369716,33,1,1,1063988.1122118817,0
SME_0224,2,2,Retail,Eldoret,279667.61692411953,240240.14062967824,0.1409797699428994,250903.4534750888,43,0,2,916482.6487567065,1
SME_0225,7,1,Agriculture,Nairobi,626672.2629687305,417227.2307599246,0.33421781142283735,318499.0838871043,38,1,1,856426.7666135599,0
SME_0226,10,36,Hospitality,Nakuru,585060.4808455723,432331.5042204704,0.26104818497459753,377499.17417606735,39,0,1,653312.3554993414,0
SME_0227,8,18,Services,Machakos,513053.6390685107,332246.9918191227,0.3524127566420866,122856.42881949054,43,0,0,1280764.4668815148,0
SME_0228,18,32,Hospitality,Thika,537942.3457451051,398125.9658335605,0.2599096000109168,272128.8731654726,42,0,2,949165.2287549897,0
SME_0229,9,27,Retail,Nakuru,529919.4956147107,408855.5444387982,0.22845725091785385,49635.14975919825,58,0,2,643278.1402588458,0
SME_0230,1,27,Agriculture,Meru,331519.90349264065,224196.77123713482,0.3237305848753913,232838.0675115565,54,0,2,1026597.2772884312,1
SME_0231,9,21,Services,Kisumu,539463.1414811191,426338.75751394796,0.2096980780866387,10000.0,54,0,1,990948.5000112596,0
SME_0232,3,44,Agriculture,Nakuru,442721.62530064466,338956.8890997981,0.23437919060398665,226193.58173207904,43,1,1,1311733.5362260807,0
SME_0233,1,36,Transport,Machakos,484847.142692908,379308.34959767986,0.2176743633241832,140639.5091473888,48,1,0,874610.9488484066,0
SME_0234,8,1,Services,Eldoret,324303.43269038596,200233.88545563442,0.3825724143758951,86997.13892631976,35,0,0,675289.7983682929,0
SME_0235,6,24,Retail,Thika,657709.7236634602,534596.2567744602,0.18718510987378265,131272.96461087442,56,1,0,1358600.8354008447,0
SME_0236,4,26,Hospitality,Nairobi,710722.479848732,591233.2896074441,0.16812355543716534,142122.97529037698,36,1,1,662035.9563148608,0
SME_0237,7,32,Transport,Nairobi,406363.4417381911,338071.0428941665,0.1680574378243985,27075.173334464547,42,0,0,1076672.0961137107,0
SME_0238,7,36,Construction,Kisumu,634043.9794554678,467543.2237569862,0.2626012722989286,254157.310987163,43,0,0,1045040.3902018655,0
SME_0239,13,15,Services,Machakos,627145.9072314617,502652.85673743516,0.19850731553619105,212129.5061888504,39,1,2,1007628.0107834904,0
SME_0240,15,32,Services,Thika,247967.04696548395,163348.2736505658,0.341250074759719,150691.0873568418,37,1,0,1271034.7108273301,0
SME_0241,11,43,Agriculture,Nairobi,512121.7671349866,452827.57909904286,0.11578142512406582,299454.67497714865,46,1,1,730356.0435895295,0
SME_0242,17,5,Services,Nakuru,162188.3101342208,134344.8739456112,0.17167350819283736,142454.40078963578,42,1,1,1252458.5026119277,0
SME_0243,18,14,Retail,Thika,376472.67812115065,274766.626718337,0.27015519933715926,86083.4278039884,53,1,2,920004.3012296755,0
SME_0244,16,26,Hospitality,Nairobi,456491.8502832113,399802.96740206436,0.12418377862819822,80879.97159008225,38,0,1,1164612.4803955094,0
SME_0245,2,17,Manufacturing,Kisumu,383770.7909099967,290298.7679399322,0.24356210838355838,193208.81451981174,49,1,2,627002.8214781703,0
SME_0246,17,20,Retail,Thika,561202.8796035793,477371.71185574186,0.14937765074736223,284373.30496345484,51,1,2,624877.6798090847,0
SME_0247,8,2,Construction,Meru,620903.0652710734,523100.0485637258,0.1575173681332187,132422.68305951235,43,0,0,754574.1851168494,0
SME_0248,2,1,Agriculture,Eldoret,951350.2792868235,596702.6025996674,0.3727834893295207,175406.12443213922,26,1,1,1357587.656835135,0
SME_0249,18,4,Agriculture,Mombasa,381546.69383497693,332201.6113405593,0.12932907896132864,135682.20809544178,61,1,0,1223826.4358619053,0
SME_0250,4,5,Manufacturing,Meru,609846.1593003296,504728.7308168569,0.17236712387280245,410737.7634919967,40,1,2,905212.3820663049,0
SME_0251,14,4,Construction,Mombasa,720626.1412139481,624542.3390283716,0.133333772798911,86503.31699620212,40,1,1,1064093.7644537415,0
SME_0252,14,27,Services,Mombasa,502228.3126097515,363022.48776306794,0.2771763784548945,256771.30324046456,42,1,1,1018953.7682669549,0
SME_0253,17,23,Transport,Meru,762076.9404339942,523553.53242014546,0.3129912419053283,186624.30855421184,46,1,1,1199849.8196414986,0
SME_0254,6,37,Agriculture,Mombasa,383577.6812419144,231307.7681999787,0.39697281799329265,152956.91372329,44,0,1,1243582.0985185874,0
SME_0255,9,5,Transport,Machakos,767566.2041932234,600919.3709887229,0.21711069650292944,131684.82332898458,36,1,2,722942.382469381,0
SME_0256,16,22,Transport,Thika,847779.9327595157,528621.9396602868,0.3764632551048627,278308.64406254364,46,0,2,475485.5031577406,0
SME_0257,10,22,Agriculture,Nairobi,526618.7470273568,411008.1132723098,0.21953383621005274,284155.80941783346,50,1,0,700581.8118056762,0
SME_0258,19,36,Agriculture,Nairobi,258847.57430889228,169301.51474238516,0.34594127376155565,185519.5089072309,35,0,1,1199777.2756163385,0
SME_0259,17,34,Manufacturing,Nairobi,584317.3221228912,384815.1331604935,0.3414278191130524,96070.66845591464,49,1,2,633336.4573981236,0
SME_0260,1,17,Manufacturing,Mombasa,590836.6334379676,484682.8941457263,0.17966682037732262,157221.34019523268,43,1,1,544637.8759957572,0
SME_0261,19,6,Agriculture,Nairobi,428594.15983867814,381496.19730303873,0.10988941742315615,200565.05269025412,49,0,1,801903.6581579659,0
SME_0262,3,19,Services,Meru,404232.50879831915,277713.25519426714,0.312986340411269,130977.93887655035,54,1,2,1127835.8579213985,0
SME_0263,18,16,Construction,Kisumu,463361.73085657554,365313.4687329185,0.21160198521877058,146977.21588066116,38,1,0,851108.5807134148,0
SME_0264,12,17,Hospitality,Nairobi,701813.0592094656,548573.18131306,0.21834857001523694,185165.64258775412,40,0,0,665042.6680154023,0
SME_0265,2,30,Construction,Machakos,747162.3240013877,659994.3137845404,0.11666542519170894,310980.59288420767,48,1,1,1343987.1749685782,0
SME_0266,18,10,Agriculture,Nairobi,494542.01207205985,441690.93526847154,0.10686873008452791,178619.51084615788,35,1,0,1267059.523337436,0
SME_0267,9,49,Manufacturing,Nairobi,707049.8669447505,508569.4539722682,0.2807162864341388,133718.76510900003,45,0,1,801164.6563616901,0
SME_0268,6,22,Retail,Kisumu,262817.79815343075,230663.7915349784,0.12234333764443577,227591.76065999354,32,1,2,1449574.7716035605,0
SME_0269,2,22,Manufacturing,Thika,749551.3668152431,506147.9876858074,0.3247320862926693,295192.91177929344,47,0,1,1304102.722163159,0
SME_0270,4,1,Manufacturing,Mombasa,931066.5496381235,618158.8269276062,0.3360744973945576,121795.02996218504,58,1,1,848973.6840019508,0
SME_0271,1,49,Transport,Nakuru,471678.037968838,415491.81698123994,0.11911985817603421,256105.93096389947,39,1,1,1020094.5423456199,0
SME_0272,16,38,Agriculture,Mombasa,495289.5698251524,310936.67259169905,0.3722123550845898,186051.65936777313,44,1,0,1079155.5103221803,0
SME_0273,9,42,Retail,Nakuru,195116.93237580458,129012.75949785586,0.3387926002784264,284758.4424138671,56,1,1,1153739.954857116,0
SME_0274,1,11,Retail,Thika,599937.0220605867,527832.4826444878,0.12018684756017148,237760.18167354196,46,1,0,1293270.4096484636,0
SME_0275,17,9,Transport,Thika,349431.04612285516,293492.5969626086,0.16008437081054153,268270.9154663266,56,0,2,883351.3440074279,0
SME_0276,2,43,Manufacturing,Nakuru,499566.70935442275,379924.30483860715,0.23949234862032023,301764.71858719067,37,1,2,856284.6827914738,0
SME_0277,13,4,Hospitality,Meru,145299.13321007742,104948.09020576363,0.2777101426061032,162146.39434911692,39,1,1,990828.9509747515,0
SME_0278,18,1,Hospitality,Thika,508496.50778463506,425081.0700928402,0.16404328528274584,119688.71366249285,59,1,2,791692.6087799859,0
SME_0279,5,1,Services,Nakuru,565995.8921913714,382039.9167805486,0.32501291608071364,435927.554024698,42,1,0,1373403.874221036,0
SME_0280,13,46,Construction,Meru,613815.8519071287,437071.29282073217,0.28794394693009373,298601.9906494325,40,1,0,1319463.0217870714,0
SME_0281,3,39,Hospitality,Nairobi,71946.82424440415,61704.83633465706,0.14235496864955352,273744.1201581802,53,1,1,1144806.366162764,0
SME_0282,9,29,Construction,Eldoret,818946.8014633832,585908.1883324587,0.284558914833669,148891.07776445016,45,1,0,1292745.0158034128,0
SME_0283,18,30,Hospitality,Thika,683690.8887884828,427352.13505553454,0.3749336987467931,177518.42821827315,42,0,0,1127489.8348742635,0
SME_0284,10,28,Manufacturing,Thika,398322.1257483864,270970.67116540036,0.3197197603414877,147140.63711717533,42,1,2,372367.83111243276,0
SME_0285,1,19,Manufacturing,Mombasa,782566.8113539785,566233.5897976833,0.2764405778747511,139415.15890576312,41,1,0,1194426.5093981228,0
SME_0286,16,47,Transport,Meru,314915.0747880825,220806.47506184608,0.2988380273302745,220430.70045394538,37,0,0,1224726.9532759208,0
SME_0287,17,39,Transport,Nairobi,721757.676495073,436978.955623204,0.39456278768628106,409663.447282398,47,0,0,666409.8922677509,0
SME_0288,9,1,Transport,Nairobi,446619.28916774696,285039.54266975773,0.36178407519989814,226939.92391046305,41,1,2,759988.430680706,0
SME_0289,8,18,Manufacturing,Meru,487295.08507692895,322122.43125601794,0.3389581772507213,267874.47057642275,65,1,0,325933.1998046185,0
SME_0290,18,2,Transport,Eldoret,349838.9389824518,286437.77600848605,0.1812295771259071,192511.00725732418,47,1,2,1386819.0590290073,0
SME_0291,11,2,Hospitality,Meru,693601.2949881267,516869.4727518634,0.25480318954607584,221482.71891718468,47,1,2,1453902.7798011967,0
SME_0292,17,35,Transport,Kisumu,780673.9940250381,508190.9014658086,0.3490356981847794,255832.2618031222,50,1,1,1559387.5170469237,0
SME_0293,10,12,Retail,Eldoret,721985.9191760672,588360.1397172848,0.1850808664125702,132189.2857104732,41,0,1,804373.3334220818,0
SME_0294,12,10,Services,Kisumu,318448.7639706159,269582.57312224223,0.15345071602439223,321542.71389134147,48,0,1,1656417.0277865883,0
SME_0295,3,30,Transport,Nairobi,606398.1215223607,460024.1212767043,0.24138267427046922,188317.07154065612,40,1,1,1387113.0253774677,0
SME_0296,7,15,Construction,Nakuru,569978.0240229475,476508.75406938564,0.1639874977878073,197771.55556981324,51,0,0,490012.08379509364,0
SME_0297,3,15,Transport,Nakuru,448121.6488125488,274113.2325208069,0.3883062038016609,101172.4946283196,41,1,1,1349399.5625504716,0
SME_0298,18,2,Manufacturing,Nairobi,358541.32387280767,225334.3951418797,0.37152461895349903,210029.22526121352,50,1,0,1734837.93968743,0
SME_0299,16,13,Agriculture,Kisumu,264739.34861534624,160624.71375587248,0.39327223325138344,297183.7645515508,46,1,2,820729.4092699102,0
SME_0300,6,31,Hospitality,Meru,766980.6495686888,469147.8013408199,0.38831859499370036,250379.99027189394,53,1,0,1074792.5786925186,0
SME_0301,4,29,Construction,Kisumu,709017.6948169507,519488.85720200464,0.2673118583646594,134525.7067246399,39,1,1,1459710.3174034348,0
SME_0302,2,28,Transport,Machakos,625101.6033662071,486296.2081511489,0.2220525342881595,270818.5186391193,30,1,2,1060616.3848076938,0
SME_0303,9,25,Agriculture,Thika,630477.7432487133,430355.57341725763,0.317413535964442,232328.13240072067,47,1,1,693407.7668827611,0
SME_0304,18,47,Agriculture,Eldoret,464170.0484673143,341843.4782270645,0.26353826715913947,98558.86340932989,54,1,1,1045333.1311854422,0
SME_0305,8,44,Manufacturing,Thika,653055.287672952,529492.0431339697,0.18920793824253127,216531.7150478671,40,1,0,1221547.2497819022,0
SME_0306,15,48,Manufacturing,Eldoret,549566.5953748047,350385.0681942607,0.3624338321449507,215469.85390603653,38,1,2,989916.2305888861,0
SME_0307,14,20,Services,Machakos,590948.1824282269,431757.434611441,0.26938190614727936,330946.05520899594,55,1,1,698256.1988913672,0
SME_0308,18,7,Services,Mombasa,464645.1673768436,316222.93440038187,0.31943134976390714,76110.53609090026,35,0,2,876583.0509917528,0
SME_0309,8,29,Hospitality,Meru,403190.07272259635,257599.62663180425,0.3610963065327294,138400.31470420343,48,0,1,611165.0007250316,0
SME_0310,4,31,Retail,Meru,402230.03145144606,341410.5460135285,0.15120572976227215,177725.369388892,49,0,1,788333.772466525,0
SME_0311,3,44,Services,Thika,701600.389449009,605215.711922805,0.13737831246344964,225043.9767930517,43,0,1,988702.0169423678,0
SME_0312,9,22,Transport,Nairobi,866511.4086958403,721903.4665583641,0.1668852143044731,265132.1409694613,53,1,2,1455043.860138962,0
SME_0313,8,20,Retail,Kisumu,571567.6697342048,432578.44062325516,0.24317195753143903,368466.7860278791,46,1,0,882063.6432400281,0
SME_0314,3,48,Retail,Meru,394767.5292905022,327157.30820164195,0.17126591239753947,42856.598221150954,36,1,0,1518734.4304208602,0
SME_0315,14,31,Hospitality,Nakuru,514855.8488165697,458772.9118301093,0.10892939667553696,207624.10830991497,40,1,0,1051159.5581163997,0
SME_0316,3,28,Manufacturing,Eldoret,669423.6637959282,522923.8394132221,0.21884470523791666,184293.7955179702,46,1,1,1365387.7456916675,0
SME_0317,3,12,Agriculture,Kisumu,397360.7270973208,339161.7870690638,0.14646374455118963,157502.85643139214,48,0,1,1145162.995356412,0
SME_0318,7,22,Services,Eldoret,769865.0125891689,474278.68135277706,0.3839456611260871,332915.28109827166,42,0,0,785635.8974587389,0
SME_0319,8,27,Transport,Machakos,447658.9864643546,307737.9210171948,0.31256172595186177,147504.32360892455,56,1,0,780132.1342818323,0
SME_0320,16,2,Hospitality,Mombasa,877467.179778883,772655.1519316785,0.119448373982052,209560.20170117455,42,1,2,1042377.142026239,0
SME_0321,15,9,Services,Mombasa,73886.70403855987,61478.60117205214,0.16793417744053388,224408.53865925834,40,1,2,727119.6771420133,0
SME_0322,1,44,Manufacturing,Kisumu,189373.58932623407,116442.84918414467,0.38511568799834883,175880.2109183301,50,1,2,875141.6785344238,0
SME_0323,8,42,Hospitality,Kisumu,273986.13219192845,226101.8210214855,0.1747691052366833,226001.13090052336,39,1,2,866127.1977340747,0
SME_0324,6,22,Retail,Thika,806770.988206435,540800.9248185139,0.3296723199965455,211027.5603904627,42,1,2,1035985.2040476227,0
SME_0325,17,6,Manufacturing,Meru,419767.15887776454,291849.37597054284,0.3047350899227234,226507.33174234725,40,1,1,1160020.2553712686,0
SME_0326,17,41,Services,Machakos,777992.8137208405,531710.4335089535,0.31656125335401625,175699.21747841802,37,1,1,1298971.153173834,0
SME_0327,12,8,Retail,Nakuru,406700.92415436043,268238.50553613255,0.3404526776183952,160218.59088621294,49,1,0,807728.6952255752,0
SME_0328,2,3,Retail,Meru,915127.5084331676,755303.3635797146,0.1746468589137872,170218.20125715208,50,1,0,941296.4323369144,0
SME_0329,9,44,Retail,Machakos,795744.7218935783,573510.6302044567,0.27927812221020654,178387.2006093869,49,0,1,1178178.0203267934,0
SME_0330,3,21,Agriculture,Nakuru,545862.8256869294,374671.2929311102,0.3136163971972022,337013.41702708555,45,1,1,1345609.4208428548,0
SME_0331,5,6,Agriculture,Kisumu,864433.7898791414,607858.8678922214,0.2968126940326943,268174.3107846415,46,1,1,1375436.9265442793,0
SME_0332,10,25,Services,Nairobi,463843.1272209018,386843.54375753686,0.1660035019268367,175474.44422929198,35,1,2,1044673.0227539116,0
SME_0333,1,40,Services,Kisumu,364111.8154136574,290421.1518327626,0.20238470838189332,123846.52319822116,38,0,0,1023244.1555556587,0
SME_0334,9,39,Construction,Mombasa,118438.48842452181,72852.08961485505,0.38489514190919405,131169.19913763984,44,1,0,1124792.9863653407,0
SME_0335,10,21,Construction,Nairobi,340401.31956370466,212046.86060775103,0.37706804168816577,211267.43732459322,37,1,0,1056909.0793652986,0
SME_0336,17,38,Agriculture,Meru,746763.4464178587,497621.9592824324,0.3336283910661808,194826.5976007686,43,1,2,785645.6402782784,0
SME_0337,3,6,Transport,Thika,679394.8877240949,423242.957636962,0.37702952246993837,346933.9704687524,58,0,2,570615.2837085838,0
SME_0338,18,18,Services,Nairobi,355917.0286392325,268251.14235400886,0.24630989593387578,139017.3993602148,51,1,2,1214382.9371909853,0
SME_0339,16,44,Transport,Eldoret,90011.74428450438,64091.726888193094,0.2879626164601884,162782.6506705536,42,1,1,913361.4091901542,0
SME_0340,5,48,Construction,Machakos,593238.0684694239,361131.6309541376,0.3912534441933733,59636.631690698385,56,0,0,837674.8510966542,0
SME_0341,8,24,Construction,Kisumu,556244.3102952918,377524.62096254143,0.3212971099657163,271523.9677859835,30,1,0,850986.7528208775,0
SME_0342,16,35,Hospitality,Mombasa,456115.21481529856,380531.9790179293,0.16571084090666938,192886.42395849904,43,1,2,1045563.282884182,0
SME_0343,14,44,Services,Eldoret,750962.388693834,656730.2912636192,0.12548178024483328,252374.12939858506,45,1,1,858020.4859500853,0
SME_0344,16,3,Retail,Kisumu,700483.2917344015,488449.62075098656,0.3026962576914834,286778.0913739956,39,1,1,678442.9593302564,0
SME_0345,16,11,Transport,Kisumu,465344.14164522063,388123.43662604195,0.1659432194551015,12979.613325187733,41,0,0,589980.4799551282,0
SME_0346,15,5,Construction,Nakuru,50371.422641567304,32644.091024376397,0.35193231970704814,300905.4481480037,38,1,1,1282853.8515198189,0
SME_0347,9,25,Hospitality,Kisumu,722069.7959828586,563745.0412849555,0.21926516741002372,161315.08129227703,68,0,1,816349.9248535538,0
SME_0348,12,42,Retail,Thika,422380.4185800799,254655.71602410777,0.3970939351777097,88881.18910620337,53,1,0,796998.7590255958,0
SME_0349,16,42,Services,Nakuru,700918.581825298,504174.46782871103,0.2806946756700836,203306.05058164947,40,0,2,1132900.6391342126,0
SME_0350,15,46,Construction,Meru,463267.39349950664,300660.9990666531,0.3509990055732829,133218.92884860834,39,0,0,1042535.626138081,0
SME_0351,5,30,Construction,Meru,399216.1057251474,279291.3832749861,0.3004005117286705,267320.3743852797,50,1,2,1110886.106301799,0
SME_0352,14,19,Transport,Mombasa,366199.0754240365,319779.9740552885,0.12675919870905594,123399.57733475674,46,1,1,1509427.8719001198,0
SME_0353,5,36,Hospitality,Eldoret,326985.7145657744,229301.91710331518,0.29874026023485434,150122.85277151782,42,0,2,1223469.5348181077,0
SME_0354,19,38,Hospitality,Nakuru,695062.4916955958,557389.823112912,0.19807236072663498,241250.24707551653,52,0,1,749414.2883227725,0
SME_0355,4,29,Services,Mombasa,514049.7156429587,313059.5665621112,0.3909936003552784,219671.74615303238,36,1,2,114077.46980461909,0
SME_0356,19,31,Transport,Meru,237170.82910895668,172718.69249020502,0.2717540637729197,341332.43914331484,41,1,1,983041.0349860959,0
SME_0357,1,11,Construction,Eldoret,423456.24156828853,353101.10872839624,0.1661449895727809,253075.8183321209,40,0,1,782726.0403824978,0
SME_0358,11,40,Retail,Kisumu,298746.12913490296,180895.5141201959,0.3944841573545208,172481.91428529634,44,1,0,624347.665760698,0
SME_0359,16,45,Hospitality,Nairobi,653161.8982652435,558344.9471086432,0.14516607813227939,177106.50906496236,57,1,0,365540.11149490287,0
SME_0360,10,32,Agriculture,Mombasa,487578.13401596306,406267.96620036673,0.16676335984528437,298307.14360580425,48,1,1,1065733.180010323,0
SME_0361,15,12,Transport,Nakuru,515428.95717662526,334910.43190176564,0.35022969268876414,195432.76433492248,46,0,1,940684.7973167113,0
SME_0362,12,22,Hospitality,Nakuru,181571.29444113444,154564.2439679464,0.1487407497771833,269934.15337906586,47,0,0,735679.4990016123,0
SME_0363,4,21,Manufacturing,Thika,357555.8472701898,261984.7305263374,0.26729004006927437,206914.0335028953,55,0,1,935747.6388593499,0
SME_0364,15,44,Agriculture,Nairobi,483321.2757742233,336139.6102264513,0.3045213875842822,10000.0,55,0,1,725117.7698308825,0
SME_0365,19,46,Hospitality,Thika,771088.5602210992,587638.7436270711,0.2379101779715501,248672.6203039381,34,1,0,1829793.88433178,0
SME_0366,5,27,Agriculture,Meru,443422.6558960749,278909.9462671983,0.37100654971367425,150474.1810786233,44,1,2,972887.7906644676,0
SME_0367,15,1,Agriculture,Mombasa,695463.7032128659,557589.5393286885,0.19824782119790535,107731.95915232325,36,0,2,1341194.3627094189,0
SME_0368,12,12,Services,Eldoret,656163.0855628275,477543.23165126465,0.2722186874599182,150031.9274585328,51,1,2,1313575.3044619232,0
SME_0369,19,8,Services,Meru,569953.9041212116,506714.0897543749,0.11095601575770167,195687.61207954088,47,0,2,705308.9258868056,0
SME_0370,16,39,Manufacturing,Nakuru,349859.5945927403,214963.42362277902,0.3855723068763895,196419.17539102613,41,1,2,672350.9101845731,0
SME_0371,6,49,Retail,Nakuru,666950.2652649764,579833.6138049113,0.13061941196687896,227606.03015566804,50,1,0,1385950.9357215792,0
SME_0372,4,25,Services,Mombasa,360136.3584344676,317810.63273961627,0.11752694417981997,292996.6629273845,46,1,0,1229858.8027522322,0
SME_0373,4,11,Agriculture,Machakos,702082.7652501311,516912.01570976456,0.2637449011789882,254314.50320474227,40,1,2,958901.3531672625,0
SME_0374,19,33,Services,Thika,591633.6229577397,532070.7995218367,0.10067518329693986,121622.30202265545,44,1,2,1092425.6982277422,0
SME_0375,6,42,Manufacturing,Machakos,493922.9020980027,387694.13954955054,0.21507154678843904,18838.801648310706,44,1,0,719449.9510470144,0
SME_0376,18,49,Agriculture,Mombasa,988916.5505165013,765936.629912939,0.22547900577364396,156617.41297898686,43,0,0,939279.4034105968,0
SME_0377,4,43,Hospitality,Mombasa,515390.798045109,342464.2796144118,0.3355250405839842,190293.97765533082,35,0,1,877734.9939488563,0
SME_0378,11,27,Hospitality,Nairobi,184600.70356180053,118705.79094862712,0.35695916289459395,135774.0444839326,37,1,0,402603.38578593684,0
SME_0379,16,39,Agriculture,Nakuru,552103.4843707506,364515.9970395526,0.3397687075729965,282230.5675216601,56,1,2,804247.2578737829,0
SME_0380,7,1,Construction,Mombasa,808334.5623592734,679409.4741016931,0.1594947120426085,73646.80084055518,44,1,1,933257.5309665204,0
SME_0381,5,12,Hospitality,Thika,909372.4391439116,551643.3677212651,0.39338015539531274,152807.25617073948,36,1,0,1253284.9684292253,0
SME_0382,12,18,Manufacturing,Machakos,453133.0177915873,301288.06798748026,0.33510016671075193,264595.57744066813,44,1,2,467196.4737854793,0
SME_0383,2,44,Construction,Thika,712788.1975121712,527345.5761298328,0.2601651122024533,175741.5260765706,40,0,2,989765.5292456967,1
SME_0384,17,9,Retail,Eldoret,586828.4440524433,490777.9232342499,0.16367734350928909,234170.69829501284,40,1,1,966547.3518571169,0
SME_0385,15,3,Manufacturing,Mombasa,339006.70382948784,223977.7237703245,0.3393118152525389,156941.10512070765,43,1,2,959243.5850835267,0
SME_0386,15,4,Manufacturing,Eldoret,509656.0560798814,385368.69086272997,0.24386517875041422,165631.40448335008,40,1,2,1631101.9309185161,0
SME_0387,1,10,Manufacturing,Meru,619279.4138235308,528028.3525324748,0.14735038700488565,163636.18250052448,38,0,1,934404.0167694892,0
SME_0388,9,36,Agriculture,Machakos,695563.1099372401,433354.8888343698,0.37697258143337864,31548.24465277404,48,1,0,1158704.8899676327,0
SME_0389,7,30,Transport,Eldoret,511390.88805097964,332839.38725088537,0.3491487724401824,211050.5365122177,39,0,2,841678.5327915619,0
SME_0390,12,47,Transport,Mombasa,793291.14523148,676777.7086807434,0.14687348680381196,301633.3168464976,41,1,0,849464.7421565404,0
SME_0391,19,43,Construction,Thika,225506.89042317984,147541.84530871545,0.3457324295863306,152206.13078854175,50,1,2,1323370.5218359977,0
SME_0392,17,37,Retail,Kisumu,449962.4333585674,344030.71346023865,0.2354234754835935,114403.18747259343,43,1,2,699681.3359846701,0
SME_0393,12,22,Transport,Mombasa,443263.06126436946,386575.29557926103,0.1278874118754933,309447.878541105,45,1,2,649377.6914520621,0
SME_0394,18,23,Construction,Nairobi,278676.1178637449,193541.44228669675,0.3054968478449727,245825.6804421012,39,1,2,1361402.3319981112,0
SME_0395,6,27,Agriculture,Eldoret,375180.25753485796,288970.31868634134,0.22978271675317793,252555.7689859423,47,0,0,1248419.8229117137,0
SME_0396,17,28,Agriculture,Mombasa,131984.45109884941,108277.7326618912,0.17961750978683938,197417.55111604236,59,1,2,1255778.740988531,0
SME_0397,13,35,Hospitality,Nairobi,924113.6240861004,608887.6461805,0.3411117093066799,274896.72076639597,47,1,1,1055443.0907469217,0
SME_0398,19,9,Agriculture,Mombasa,385561.1859413113,254313.60315959892,0.3404066269307783,136798.97583351392,40,1,1,793350.2817026229,0
